query	target	evalue	bits	tstart	tend	taxlineage
NP_391617.1	CAJONE010000051.1_3	4.284E-37	159	45	369	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_P3;g_UBA1711;s_UBA1711 sp905235855
NP_391617.1	JACPDT010000220.1_2	4.284E-37	159	92	406	d_Bacteria;p_Eremiobacterota;c_JACPDT01;o_JACPDT01;f_JACPDT01;g_JACPDT01;s_JACPDT01 sp016183865
NP_391617.1	NZ_KI912490.1_177	1.058E-36	158	35	430	d_Bacteria;p_Bacillota A;c_Clostridia;o_Oscillospirales;f_Ruminococcaceae;g_Ruminococcus;s_Ruminococcus flavefaciens
NP_391617.1	JAGGYO010000351.1_1	3.531E-36	156	1	270	d_Bacteria;p_AUK180;c_AUK180;o_AUK180;f_AUK180;g_AUK180;s_AUK180 sp021162505
NP_391617.1	NZ_NVPR01000021.1_6	2.902E-35	153	1	369	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales;f_Bacillaceae G;g_Bacillus A;s_Bacillus A sp002551815
NP_391617.1	MZGW01000003.1_117	5.294E-35	153	29	392	d_Bacteria;p_Bacillota A;c_Clostridia;o_Peptostreptococcales;f_Peptostreptococcaceae;g_Clostridium Y;s_Clostridium Y thermoalcaliphilum
NP_391617.1	JAAXWQ010000019.1_2	5.294E-35	153	113	434	d_Bacteria;p_Bacteroidota;c_Chlorobia;o_Chlorobiales;f_Chlorobiaceae;g_Chlorobaculum;s_Chlorobaculum sp013335115
NP_391617.1	PQCP01000083.1_2	7.149E-35	152	72	264	d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Chromatiales;f_Sedimenticolaceae;g_Sedimenticola A;s_Sedimenticola A endophacoides
NP_391617.1	AP017647.1_99	9.654E-35	152	124	433	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanothermobacteraceae A;g_Methanothermobacter A;s_Methanothermobacter A sp003584625
NP_391617.1	CP102265.1_168	1.760E-34	151	34	400	d_Bacteria;p_Bacillota A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Blautia A;s_Blautia A obeum
NP_391617.1	JAHKLQ010000167.1_6	2.377E-34	151	130	461	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobacterium;s_Methanobacterium sp020854975
NP_391617.1	QXWX01000038.1_2	1.065E-33	149	36	444	d_Bacteria;p_Bacillota A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Schaedlerella;s_Schaedlerella sp009911175
NP_391617.1	LGEU01000122.1_2	1.940E-33	148	123	467	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanothermobacteraceae A;g_Methanothermobacter A;s_Methanothermobacter A sp001507955
NP_391617.1	KE351686.1_134	1.170E-32	145	100	357	d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus B;s_Enterococcus B faecalis A
NP_391617.1	NZ_ASJB01000044.1_118	1.170E-32	145	117	426	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Amycolatopsis;s_Amycolatopsis orientalis
NP_391617.1	JAGGYF010000033.1_16	1.578E-32	145	102	414	d_Archaea;p_B1Sed10-29;c_B1Sed10-29;o_WALL01;f_WALL01;g_JAGGYF01;s_JAGGYF01 sp021162685
NP_391617.1	NZ_AP025698.1_1297	2.870E-32	144	123	454	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanothermobacteraceae A;g_Methanothermobacter A;s_Methanothermobacter A tenebrarum
NP_391617.1	DAHH01000004.1_30	3.870E-32	144	137	473	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobacterium C;s_Methanobacterium C sp002498385
NP_391617.1	JABCNW020000177.1_9	9.486E-32	143	83	389	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Arachnia;s_Arachnia sp013333945
NP_391617.1	NZ_QLOE01000001.1_10	1.279E-31	142	122	453	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanothermobacteraceae A;g_Methanothermobacter A;s_Methanothermobacter A tenebrarum A
NP_391617.1	DACV01000002.1_75	1.279E-31	142	126	463	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobacterium D;s_Methanobacterium D sp002494885
NP_391617.1	NC_014408.1_351	3.131E-31	141	89	422	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanothermobacteraceae;g_Methanothermobacter;s_Methanothermobacter marburgensis
NP_391617.1	CABGHH010000004.1_2	1.391E-30	139	118	454	d_Archaea;p_Halobacteriota;c_Methanoliparia;o_Methanoliparales;f_Methanoliparaceae;g_Methanolliviera;s_Methanolliviera sp902158745
NP_391617.1	JADPIE010000007.1_102	2.524E-30	138	5	308	d_Bacteria;p_Bacillota F;c_Halanaerobiia;o_Halanaerobiales;f_Halarsenatibacteraceae;g_SLSL01;s_SLSL01 sp003552825
NP_391617.1	HG425166.1_699	2.524E-30	138	131	468	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobacterium;s_Methanobacterium sp000499765
NP_391617.1	JAEYQZ010000173.1_4	3.399E-30	138	110	447	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobacterium D;s_Methanobacterium D sp023409695
NP_391617.1	NZ_QKOF01000007.1_97	8.301E-30	137	89	408	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanothermobacteraceae;g_Methanothermobacter;s_Methanothermobacter thermautotrophicus A
NP_391617.1	QMYF01000060.1_2	8.301E-30	137	103	465	d_Archaea;p_Thermoproteota;c_Bathyarchaeia;o_B25;f_B25;g_B25;s_B25 sp003662515
NP_391617.1	MCBE01000004.1_2	1.118E-29	136	133	450	d_Archaea;p_Altiarchaeota;c_Altiarchaeia;o_IMC4;f_WOR-SM1-SCG;g_WOR-SM1-SCG;s_WOR-SM1-SCG sp001723845
NP_391617.1	WFSI01000020.1_10	1.505E-29	136	2	328	d_Bacteria;p_Thermosulfidibacterota;c_Thermosulfidibacteria;o_Thermosulfidibacterales;f_B14-G1;g_WFSI01;s_WFSI01 sp015486105
NP_391617.1	JAJFTX010000194.1_16	2.026E-29	136	129	465	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobacterium A;s_Methanobacterium A sp021372715
NP_391617.1	QMQO01000088.1_4	2.727E-29	135	17	286	d_Archaea;p_Nanoarchaeota;c_Nanoarchaeia;o_Woesearchaeales;f_B72-G16;g_B72-G16;s_B72-G16 sp003650545
NP_391617.1	NC_015574.1_1780	3.670E-29	135	141	477	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobacterium C;s_Methanobacterium C paludis
NP_391617.1	JAHJRQ010000019.1_1	6.648E-29	134	10	326	d_Bacteria;p_Desulfobacterota;c_Desulfobulbia;o_Desulfobulbales;f_Desulfurivibrionaceae;g_UBA2262;s_UBA2262 sp018830485
NP_391617.1	NZ_BAIX01000004.1_95	6.648E-29	134	26	228	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Prevotella;s_Prevotella enoeca
NP_391617.1	DUKF01000159.1_24	6.648E-29	134	120	405	d_Archaea;p_Halobacteriota;c_Methanosarcinia;o_Methanotrichales;f_Methanotrichaceae;g_Methanothrix A;s_Methanothrix A sp9297u
NP_391617.1	JAFCEU010000009.1_10	6.648E-29	134	115	443	d_Archaea;p_Iainarchaeota;c_Iainarchaeia;o_Iainarchaeales;f_DTGL01;g_DTGL01;s_DTGL01 sp017608995
NP_391617.1	CP022706.1_652	6.648E-29	134	129	451	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobacterium;s_Methanobacterium sp003491305
NP_391617.1	JAADFL010000166.1_2	8.945E-29	134	93	292	d_Bacteria;p_Myxococcota;c_JAADFL01;o_JAADFL01;f_JAADFL01;g_JAADFL01;s_JAADFL01 sp013152945
NP_391617.1	MTLY01000001.1_251	8.945E-29	134	119	475	d_Archaea;p_Thermoproteota;c_Bathyarchaeia;o_B25;f_B25;g_JdFR-11;s_JdFR-11 sp002011035
NP_391617.1	DADN01000262.1_8	1.204E-28	133	110	447	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobacterium D;s_Methanobacterium D sp002509665
NP_391617.1	NZ_JQJK01000008.1_152	1.204E-28	133	110	432	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobacterium D;s_Methanobacterium D veterum
NP_391617.1	JAGHBG010000091.1_6	1.619E-28	133	10	274	d_Bacteria;p_Thermotogota;c_Thermotogae;o_Thermotogales;f_Thermotogaceae;g_JAGHBG01;s_JAGHBG01 sp021161105
NP_391617.1	VMSU01000211.1_5	1.619E-28	133	10	326	d_Bacteria;p_Desulfobacterota;c_Desulfobulbia;o_Desulfobulbales;f_Desulfurivibrionaceae;g_VMSU01;s_VMSU01 sp013792005
NP_391617.1	CAJXKN010000010.1_12	1.619E-28	133	107	436	d_Bacteria;p_Caldisericota;c_Caldisericia;o_Caldisericales;f_Caldisericaceae;g_CAJXKN01;s_CAJXKN01 sp913055585
NP_391617.1	CP022705.1_1010	1.619E-28	133	126	447	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_UBA117;s_UBA117 sp002494785
NP_391617.1	JAHLLM010000031.1_35	2.178E-28	132	10	326	d_Bacteria;p_Desulfobacterota;c_Desulfobulbia;o_Desulfobulbales;f_Desulfurivibrionaceae;g_JAHLLM01;s_JAHLLM01 sp020444175
NP_391617.1	JAMWDE010000180.1_2	2.930E-28	132	20	326	d_Bacteria;p_Omnitrophota;c_Koll11;o_GIF10;f_Profunditerraquicolaceae;g_JAMWDE01;s_JAMWDE01 sp023818905
NP_391617.1	MDVT01000004.1_30	3.941E-28	132	127	501	d_Archaea;p_Asgardarchaeota;c_Odinarchaeia;o_Odinarchaeales;f_Odinarchaeaceae;g_Odinarchaeum;s_Odinarchaeum yellowstonii
NP_391617.1	JAEOUO010000002.1_83	3.941E-28	132	127	476	d_Archaea;p_Asgardarchaeota;c_Odinarchaeia;o_Odinarchaeales;f_Odinarchaeaceae;g_Odinarchaeum;s_Odinarchaeum sp016839265
NP_391617.1	DJOV01000117.1_10	5.301E-28	131	98	372	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Prevotella;s_Prevotella sp002437285
NP_391617.1	NC_014658.1_1037	7.129E-28	131	112	438	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanothermaceae;g_Methanothermus;s_Methanothermus fervidus
NP_391617.1	JAEZKE010000081.1_7	7.129E-28	131	123	460	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobacterium D;s_Methanobacterium D sp023436175
NP_391617.1	PMNN01000178.1_14	7.129E-28	131	130	467	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobacterium A;s_Methanobacterium A sp003161815
NP_391617.1	JAADDE010000041.1_1	9.586E-28	130	117	447	d_Archaea;p_Thermoproteota;c_Thermoprotei A;o_Sulfolobales;f_Ignicoccaceae;g_Ignicoccus;s_Ignicoccus sp013154085
NP_391617.1	QZIL01000049.1_38	1.289E-27	130	12	328	d_Bacteria;p_Nitrospirota;c_Thermodesulfovibrionia;o_UBA6902;f_UBA6902;g_UBA6902;s_UBA6902 sp003599025
NP_391617.1	JACQZF010000078.1_10	1.289E-27	130	12	328	d_Bacteria;p_Nitrospirota;c_Thermodesulfovibrionia;o_UBA6902;f_UBA6902;g_SURF-23;s_SURF-23 sp016213945
NP_391617.1	DOMT01000081.1_1	1.289E-27	130	84	402	d_Bacteria;p_Actinomycetota;c_Coriobacteriia;o_Coriobacteriales;f_UBA8131;g_UBA8131;s_UBA8131 sp003509825
NP_391617.1	CACZOU010000054.1_11	1.289E-27	130	124	460	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanosphaera;s_Methanosphaera sp900322125
NP_391617.1	VGTM01000007.1_22	1.289E-27	130	127	427	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_VGTM01;s_VGTM01 sp016874685
NP_391617.1	NZ_PEDM01000032.1_8	1.733E-27	130	32	358	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales;f_Anoxybacillaceae;g_Anoxybacillus;s_Anoxybacillus flavithermus E
NP_391617.1	WUQU01000326.1_8	1.733E-27	130	330	663	d_Archaea;p_Thermoproteota;c_Bathyarchaeia;o_B26-1;f_UBA233;g_WUQU01;s_WUQU01 sp009889605
NP_391617.1	PWHA01000114.1_4	2.329E-27	129	5	309	d_Bacteria;p_Bacillota F;c_Halanaerobiia;o_Halanaerobiales;f_Halarsenatibacteraceae;g_T1SED10-84;s_T1SED10-84 sp003554685
NP_391617.1	QKIH01000086.1_16	2.329E-27	129	10	325	d_Bacteria;p_Desulfobacterota;c_Desulfobulbia;o_Desulfobulbales;f_Desulfocapsaceae;g_SZUA-575;s_SZUA-575 sp003249645
NP_391617.1	JAEORX010000098.1_10	2.329E-27	129	115	457	d_Archaea;p_Asgardarchaeota;c_Thorarchaeia;o_Thorarchaeales;f_Thorarchaeaceae;g_SMTZ1-45;s_SMTZ1-45 sp016840685
NP_391617.1	PHAW01000027.1_6	3.131E-27	129	10	326	d_Bacteria;p_Desulfobacterota;c_Desulfobulbia;o_Desulfobulbales;f_Desulfurivibrionaceae;g_UBA2262;s_UBA2262 sp002841785
NP_391617.1	JACRMS010000039.1_95	3.131E-27	129	12	328	d_Bacteria;p_Nitrospirota;c_Thermodesulfovibrionia;o_UBA6902;f_UBA6902;g_SURF-23;s_SURF-23 sp016214845
NP_391617.1	BDUA01000018.1_10	4.208E-27	128	21	287	d_Bacteria;p_Actinomycetota;c_Thermoleophilia;o_BMS3ABIN01;f_BMS3ABIN01;g_BMS3ABIN01;s_BMS3ABIN01 sp002897715
NP_391617.1	JAEYPF010000001.1_121	4.208E-27	128	123	444	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobacterium D;s_Methanobacterium D sp023411115
NP_391617.1	JACQXG010000047.1_7	5.656E-27	128	12	328	d_Bacteria;p_Nitrospirota;c_Thermodesulfovibrionia;o_UBA6902;f_UBA6902;g_UBA6902;s_UBA6902 sp016208905
NP_391617.1	JACQXE010000017.1_30	5.656E-27	128	10	326	d_Bacteria;p_Nitrospirota;c_Thermodesulfovibrionia;o_Thermodesulfovibrionales;f_UBA1546;g_JACQXE01;s_JACQXE01 sp016208915
NP_391617.1	DAGJ01000018.1_12	5.656E-27	128	122	457	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_UBA412;s_UBA412 sp002495685
NP_391617.1	NZ_CP011393.1_1752	7.600E-27	128	6	270	d_Bacteria;p_Thermotogota;c_Thermotogae;o_Thermotogales;f_Fervidobacteriaceae;g_Fervidobacterium;s_Fervidobacterium pennivorans A
NP_391617.1	NZ_JAGGKL010000002.1_2	7.600E-27	128	130	452	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobacterium;s_Methanobacterium petrolearium
NP_391617.1	DAJU01000010.1_63	1.021E-26	127	144	485	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Conexivisphaerales;f_UBA164;g_UBA164;s_UBA164 sp002499005
NP_391617.1	JACRHB010000055.1_2	1.372E-26	127	12	328	d_Bacteria;p_Nitrospirota;c_Thermodesulfovibrionia;o_UBA6902;f_UBA6902;g_SURF-23;s_SURF-23 sp016217725
NP_391617.1	JAGVVU010000036.1_1	1.843E-26	126	28	272	d_Archaea;p_Aenigmatarchaeota;c_Aenigmatarchaeia;o_GW2011-AR5;f_GW2011-AR5;g_GW2011-AR5;s_GW2011-AR5 sp018304605
NP_391617.1	NC_000853.1_820	1.843E-26	126	5	295	d_Bacteria;p_Thermotogota;c_Thermotogae;o_Thermotogales;f_Thermotogaceae;g_Thermotoga;s_Thermotoga maritima
NP_391617.1	WGAO01000091.1_33	1.843E-26	126	10	307	d_Bacteria;p_Thermotogota;c_Thermotogae;o_Thermotogales;f_Thermotogaceae;g_WGAO01;s_WGAO01 sp015489065
NP_391617.1	JAGVNU010000076.1_118	1.843E-26	126	12	328	d_Bacteria;p_Nitrospirota;c_Thermodesulfovibrionia;o_UBA6902;f_UBA6902;g_UBA6902;s_UBA6902 sp020053105
NP_391617.1	QMYD01000043.1_11	1.843E-26	126	106	440	d_Archaea;p_Thermoproteota;c_Bathyarchaeia;o_B25;f_B25;g_B25;s_B25 sp003662485
NP_391617.1	NZ_LMVM01000038.1_121	1.843E-26	126	110	432	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobacterium D;s_Methanobacterium D bryantii
NP_391617.1	NZ_CP050698.1_1187	2.476E-26	126	10	346	d_Bacteria;p_Desulfobacterota;c_Desulfobulbia;o_Desulfobulbales;f_Desulfocapsaceae;g_Desulfopila;s_Desulfopila flagellatus
NP_391617.1	BDTO01000024.1_3	2.476E-26	126	12	348	d_Bacteria;p_Nitrospirota;c_Thermodesulfovibrionia;o_Thermodesulfovibrionales;f_BMS3Bbin05;g_BMS3Bbin05;s_BMS3Bbin05 sp002897855
NP_391617.1	WYEN01000083.1_19	2.476E-26	126	123	451	d_Archaea;p_Thermoproteota;c_Thermoprotei A;o_Sulfolobales;f_AG1;g_WYEN01;s_WYEN01 sp009903825
NP_391617.1	DAVZ01000067.1_37	2.476E-26	126	126	462	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobacterium D;s_Methanobacterium D sp002505765
NP_391617.1	NC_017095.1_1166	3.326E-26	126	11	270	d_Bacteria;p_Thermotogota;c_Thermotogae;o_Thermotogales;f_Fervidobacteriaceae;g_Fervidobacterium;s_Fervidobacterium pennivorans
NP_391617.1	NC_008818.1_37	3.326E-26	126	40	356	d_Archaea;p_Thermoproteota;c_Thermoprotei A;o_Sulfolobales;f_Pyrodictiaceae;g_Hyperthermus;s_Hyperthermus butylicus
NP_391617.1	JAEZRD010000072.1_11	3.326E-26	126	124	444	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_UBA412;s_UBA412 sp023440975
NP_391617.1	DYHX01000021.1_7	4.467E-26	125	10	326	d_Bacteria;p_Nitrospirota;c_Thermodesulfovibrionia;o_Thermodesulfovibrionales;f_UBA1546;g_DYHX01;s_DYHX01 sp020723925
NP_391617.1	WJMG01000071.1_38	5.998E-26	125	8	327	d_Bacteria;p_Omnitrophota;c_Koll11;o_SKK-01;f_SKK-01;g_WJMG01;s_WJMG01 sp014728075
NP_391617.1	QMSB01000054.1_10	5.998E-26	125	121	453	d_Archaea;p_Thermoproteota;c_Thermoprotei;o_Thermofilales;f_B15-G2;g_B15-G2;s_B15-G2 sp003650815
NP_391617.1	NZ_JAHLZE010000025.1_7	5.998E-26	125	135	477	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter C;s_Methanobrevibacter C sp020148105
NP_391617.1	NZ_LNDD01000003.1_398	8.055E-26	124	5	273	d_Bacteria;p_Thermotogota;c_Thermotogae;o_Thermotogales;f_Thermotogaceae;g_Thermotoga;s_Thermotoga sp002865985
NP_391617.1	VGWY01000011.1_2	8.055E-26	124	10	326	d_Bacteria;p_Nitrospirota;c_Thermodesulfovibrionia;o_Thermodesulfovibrionales;f_SM23-35;g_VGWY01;s_VGWY01 sp016873575
NP_391617.1	WAKF01000079.1_8	8.055E-26	124	39	354	d_Archaea;p_Thermoproteota;c_Thermoprotei A;o_Sulfolobales;f_Acidilobaceae;g_Aeropyrum;s_Aeropyrum sp015523465
NP_391617.1	PBSR01000239.1_16	8.055E-26	124	11	331	d_Bacteria;p_Latescibacterota;c_UBA2968;o_UBA8231;f_UBA8231;g_UBA8231;s_UBA8231 sp002726335
NP_391617.1	NZ_CP081485.1_81	8.055E-26	124	121	456	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter A;s_Methanobrevibacter A smithii A
NP_391617.1	JAGTRD010000007.1_49	8.055E-26	124	127	327	d_Archaea;p_Thermoproteota;c_Bathyarchaeia;o_40CM-2-53-6;f_RBG-13-38-9;g_DTMT01;s_DTMT01 sp018396915
NP_391617.1	JAIWOA010000050.1_6	1.081E-25	124	12	327	d_Bacteria;p_Deferribacterota;c_Deferribacteres;o_Deferribacterales;f_Calditerrivibrionaceae;g_Calditerrivibrio;s_Calditerrivibrio sp020217115
NP_391617.1	LRSK01000201.1_26	1.081E-25	124	120	436	d_Archaea;p_Asgardarchaeota;c_Thorarchaeia;o_Thorarchaeales;f_Thorarchaeaceae;g_SMTZ1-83;s_SMTZ1-83 sp001563325
NP_391617.1	MVPY01000092.1_66	1.081E-25	124	141	478	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobacterium;s_Methanobacterium sp002067065
NP_391617.1	PLXT01000120.1_6	1.452E-25	124	110	419	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobacterium B;s_Methanobacterium B sp003151535
NP_391617.1	QIGD01000004.1_6	1.949E-25	123	12	317	d_Archaea;p_Hydrothermarchaeota;c_Hydrothermarchaeia;o_Hydrothermarchaeales;f_BMS3B;g_BMS3B;s_BMS3B sp003229935
NP_391617.1	QJVM01000236.1_5	1.949E-25	123	12	327	d_Bacteria;p_Nitrospirota;c_Thermodesulfovibrionia;o_SZUA-242;f_SZUA-242;g_SZUA-242;s_SZUA-242 sp003235715
NP_391617.1	DSBM01000146.1_10	1.949E-25	123	98	432	d_Bacteria;p_Acidobacteriota;c_Aminicenantia;o_UBA2199;f_UBA2199;g_UBA876;s_UBA876 sp011049425
NP_391617.1	NC_011978.1_1729	2.616E-25	123	5	273	d_Bacteria;p_Thermotogota;c_Thermotogae;o_Thermotogales;f_Thermotogaceae;g_Thermotoga;s_Thermotoga neapolitana
NP_391617.1	JAAELB010001045.1_28	2.616E-25	123	10	326	d_Bacteria;p_Desulfobacterota;c_Desulfobulbia;o_Desulfobulbales;f_Desulfocapsaceae;g_Desulforhopalus;s_Desulforhopalus sp024227155
NP_391617.1	DBFQ01000102.1_1	2.616E-25	123	100	420	d_Bacteria;p_Acidobacteriota;c_Aminicenantia;o_UBA2199;f_UBA2199;g_UBA876;s_UBA876 sp002294665
NP_391617.1	WJKO01000066.1_4	2.616E-25	123	141	448	d_Archaea;p_Asgardarchaeota;c_Lokiarchaeia;o_CR-4;f_AMARA-1;g_WJKO01;s_WJKO01 sp014729055
NP_391617.1	NZ_JSFH01000011.1_94	3.511E-25	123	5	295	d_Bacteria;p_Thermotogota;c_Thermotogae;o_Thermotogales;f_Thermotogaceae;g_Thermotoga;s_Thermotoga sp000784835
NP_391617.1	JACQXH010000122.1_4	3.511E-25	123	12	328	d_Bacteria;p_Nitrospirota;c_Thermodesulfovibrionia;o_UBA6902;f_BMS3Bbin08;g_JACQXH01;s_JACQXH01 sp016208845
NP_391617.1	WAKG01000137.1_3	3.511E-25	123	39	354	d_Archaea;p_Thermoproteota;c_Thermoprotei A;o_Sulfolobales;f_Acidilobaceae;g_S012-22;s_S012-22 sp015523445
NP_391617.1	NC_016070.1_118	3.511E-25	123	30	350	d_Archaea;p_Thermoproteota;c_Thermoprotei;o_Thermoproteales;f_Thermoproteaceae;g_Thermoproteus;s_Thermoproteus tenax
NP_391617.1	NC_015216.1_1050	3.511E-25	123	126	457	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobacterium B;s_Methanobacterium B lacus
NP_391617.1	JACDNZ010000007.1_74	4.712E-25	122	9	268	d_Bacteria;p_Thermotogota;c_Thermotogae;o_Thermotogales;f_Fervidobacteriaceae;g_Thermosipho A;s_Thermosipho A sp017656345
NP_391617.1	JAGGXZ010000051.1_14	4.712E-25	122	111	291	d_Bacteria;p_Poribacteria;c_WGA-4E;o_B28-G17;f_B28-G17;g_JAGGXZ01;s_JAGGXZ01 sp021162805
NP_391617.1	JALNKM010000009.1_28	4.712E-25	122	118	442	d_Archaea;p_Thermoproteota;c_Nitrososphaeria A;o_Caldarchaeales;f_Wolframiiraptoraceae;g_Geocrenenecus;s_Geocrenenecus huangii
NP_391617.1	LRSL01000061.1_22	4.712E-25	122	115	430	d_Archaea;p_Asgardarchaeota;c_Thorarchaeia;o_Thorarchaeales;f_Thorarchaeaceae;g_SMTZ1-45;s_SMTZ1-45 sp001563335
NP_391617.1	CP070828.1_632	4.712E-25	122	119	473	d_Archaea;p_Thermoproteota;c_Bathyarchaeia;o_B26-1;f_BA1;g_GCA-020344715;s_GCA-020344715 sp020344715
NP_391617.1	CP070658.1_332	4.712E-25	122	120	436	d_Archaea;p_Asgardarchaeota;c_Thorarchaeia;o_Thorarchaeales;f_Thorarchaeaceae;g_SMTZ1-83;s_SMTZ1-83 sp020355105
NP_391617.1	JADBKC010000080.1_12	6.323E-25	122	1	86	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales;f_JACDOC01;g_Bacillus O;s_Bacillus O sp014896555
NP_391617.1	NZ_CP071446.1_1712	6.323E-25	122	9	268	d_Bacteria;p_Thermotogota;c_Thermotogae;o_Thermotogales;f_Fervidobacteriaceae;g_JL129W03;s_JL129W03 sp017358165
NP_391617.1	JAGGZH010000149.1_16	6.323E-25	122	5	273	d_Bacteria;p_Thermotogota;c_Thermotogae;o_Thermotogales;f_Thermotogaceae;g_Thermotoga;s_Thermotoga sp021162145
NP_391617.1	SCSY01000221.1_2	6.323E-25	122	10	326	d_Bacteria;p_Nitrospirota;c_Thermodesulfovibrionia;o_Thermodesulfovibrionales;f_UBA1546;g_SCSY01;s_SCSY01 sp004298625
NP_391617.1	JACAFE010000030.1_52	6.323E-25	122	10	326	d_Bacteria;p_Nitrospirota;c_Thermodesulfovibrionia;o_Thermodesulfovibrionales;f_SM23-35;g_DYFC01;s_DYFC01 sp013388435
NP_391617.1	JAEOUN010000107.1_32	6.323E-25	122	115	457	d_Archaea;p_Asgardarchaeota;c_Thorarchaeia;o_Thorarchaeales;f_Thorarchaeaceae;g_MP8T-1;s_MP8T-1 sp016839245
NP_391617.1	NC_019791.1_700	6.323E-25	122	135	464	d_Archaea;p_Thermoproteota;c_Thermoprotei A;o_Sulfolobales;f_Acidilobaceae;g_Caldisphaera;s_Caldisphaera lagunensis
